id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_payment_next_month,limit_age_ratio,avg_bill_amt,avg_pay_amt,bill_pay_ratio,num_late_payments,max_delay,avg_delay,bill_trend,age_bin
24816,350000.0,1,2,2,32,0,0,0,0,0,0,262576.0,237656.0,222586.0,205845.0,174438.0,157061.0,10013.0,10029.0,10009.0,5609.0,6000.0,10000.0,0,10606.060606060606,210027.0,8610.0,0.04099453406212505,0,0,0.0,-20970.57142857142,1
24817,240000.0,1,2,1,36,0,0,0,0,0,0,239003.0,227962.0,231284.0,239410.0,184094.0,101776.0,9700.0,8500.0,12036.0,8300.0,5000.0,5000.0,0,6486.486486486487,203921.5,8089.333333333333,0.039668664974847466,0,0,0.0,-23131.800000000003,1
24818,120000.0,1,2,1,37,2,2,0,0,0,0,45902.0,44868.0,45943.0,46976.0,47891.0,51036.0,0.0,2100.0,2100.0,2000.0,4100.0,3000.0,1,3157.8947368421054,47102.666666666664,2216.6666666666665,0.04705932305340702,2,2,0.6666666666666666,1022.057142857142,1
24819,200000.0,1,3,1,47,-2,-2,-2,-2,-2,-2,0.0,9661.0,0.0,23648.0,575.0,847.0,9661.0,218.0,23648.0,575.0,847.0,249.0,0,4166.666666666667,5788.5,5866.333333333333,1.0132711517977948,0,-2,-2.0,17.857142857142534,2
24820,150000.0,1,1,2,31,-1,-1,-1,-1,-1,-2,3056.0,834.0,5487.0,2003.0,-222.0,-222.0,834.0,5487.0,2020.0,51.0,0.0,6000.0,0,4687.5,1822.6666666666667,2398.6666666666665,1.3152988484737707,0,-1,-1.1666666666666667,-658.342857142857,1
24821,180000.0,1,2,1,37,-2,-2,-2,-2,-2,-2,0.0,0.0,621.0,3762.0,0.0,0.0,0.0,621.0,3762.0,0.0,0.0,0.0,0,4736.8421052631575,730.5,730.5,0.9986329460013671,0,-2,-2.0,89.7428571428571,1
24822,260000.0,1,1,1,30,-1,-1,-1,-1,-1,-1,232.0,91.0,85.0,105.0,80.0,95.0,91.0,85.0,105.0,80.0,95.0,80.0,0,8387.09677419355,114.66666666666667,89.33333333333333,0.7723342939481267,0,-1,-1.0,-19.94285714285714,0
24823,180000.0,1,1,2,31,-2,-2,-2,-2,-2,-2,3580.0,0.0,0.0,0.0,7108.0,1300.0,0.0,0.0,0.0,7108.0,1300.0,0.0,0,5625.0,1998.0,1401.3333333333333,0.7010171752542937,0,-2,-2.0,283.5428571428573,1
24824,130000.0,1,1,1,31,0,0,0,0,-2,-2,26528.0,22567.0,23167.0,0.0,0.0,0.0,1400.0,1000.0,0.0,0.0,0.0,0.0,0,4062.5,12043.666666666666,400.0,0.03320971937787126,0,0,-0.6666666666666666,-6385.942857142855,1
24825,250000.0,1,1,2,34,0,0,0,0,0,0,119310.0,132243.0,140069.0,292404.0,175050.0,181766.0,15000.0,10000.0,10000.0,60000.0,15000.0,6000.0,0,7142.857142857143,173473.66666666666,19333.333333333332,0.11144758888905969,0,0,0.0,16943.885714285705,1
24826,460000.0,1,4,1,35,-2,-1,-1,-1,-1,-2,0.0,737.0,4856.0,6696.0,1327.0,0.0,737.0,4872.0,6696.0,1327.0,0.0,1782.0,0,12777.777777777777,2269.3333333333335,2569.0,1.131551901336074,0,-1,-1.3333333333333333,103.14285714285711,1
24827,40000.0,1,1,1,35,0,0,0,0,0,0,30927.0,18228.0,19256.0,20429.0,32279.0,32940.0,1300.0,1327.0,1500.0,12279.0,1350.0,2000.0,0,1111.111111111111,25676.5,3292.6666666666665,0.12823159056242495,0,0,0.0,1525.4571428571417,1
24828,20000.0,1,2,1,36,2,2,2,0,0,0,9735.0,12564.0,12077.0,12779.0,13033.0,13308.0,3000.0,0.0,1212.0,466.0,485.0,900.0,1,540.5405405405405,12249.333333333334,1010.5,0.08248755135914669,3,2,1.0,570.6857142857137,1
24829,310000.0,1,2,1,41,-2,-2,-2,-2,-2,-2,34682.0,23594.0,-26.0,5333.0,-56.0,-56.0,23712.0,0.0,5359.0,0.0,0.0,0.0,0,7380.952380952381,10578.5,4845.166666666667,0.4579769050207162,0,-2,-2.0,-6836.599999999997,2
24830,90000.0,1,2,1,40,0,0,0,0,0,0,87190.0,86135.0,87247.0,88943.0,90961.0,44522.0,3068.0,3335.0,3319.0,3590.0,1368.0,1121.0,0,2195.121951219512,80833.0,2633.5,0.03257911274958557,0,0,0.0,-5633.31428571429,1
24831,20000.0,1,3,2,43,0,0,0,0,0,0,12648.0,14126.0,15162.0,17891.0,18590.0,19286.0,2000.0,1271.0,3000.0,1000.0,1000.0,1000.0,0,454.54545454545456,16283.833333333334,1545.1666666666667,0.0948837875733044,0,0,0.0,1408.885714285714,2
24832,270000.0,1,2,1,39,0,0,0,0,0,0,18205.0,15984.0,17723.0,18634.0,19997.0,18948.0,1500.0,2000.0,1145.0,1508.0,900.0,2000.0,0,6750.0,18248.5,1508.8333333333333,0.0826780642392029,0,0,0.0,476.14285714285586,1
24833,170000.0,1,3,1,45,0,0,0,0,0,0,114625.0,117364.0,119552.0,111404.0,113635.0,98411.0,6305.0,6000.0,6000.0,3854.0,5000.0,8000.0,0,3695.6521739130435,112498.5,5859.833333333333,0.05208763890802477,0,0,0.0,-2868.714285714289,2
24834,300000.0,1,2,1,41,0,0,0,0,0,0,66132.0,67445.0,68856.0,69392.0,70798.0,72252.0,2412.0,2496.0,1678.0,1702.0,1746.0,1772.0,0,7142.857142857143,69145.83333333333,1967.6666666666667,0.02845635254446456,0,0,0.0,1177.0000000000016,2
24835,350000.0,1,1,2,30,2,2,-1,2,0,0,832.0,0.0,1844.0,1248.0,832.0,416.0,0.0,1844.0,0.0,0.0,0.0,832.0,1,11290.322580645161,862.0,446.0,0.5168018539976825,3,2,0.8333333333333334,-5.142857142857152,0
24836,360000.0,1,1,1,39,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,846.0,396.0,396.0,396.0,396.0,846.0,396.0,0,9000.0,471.0,471.0,0.9978813559322034,0,-1,-1.0,64.28571428571425,1
24837,260000.0,1,2,1,37,0,0,0,0,0,0,131472.0,134283.0,130398.0,134075.0,130448.0,134477.0,5036.0,5000.0,5035.0,5000.0,5097.0,5008.0,0,6842.105263157895,132525.5,5029.333333333333,0.03794964277584734,0,0,0.0,205.62857142857018,1
24838,100000.0,1,1,2,28,0,0,0,0,0,0,12332.0,12832.0,8564.0,7241.0,7364.0,7542.0,1296.0,1123.0,1000.0,223.0,1500.0,0.0,0,3448.2758620689656,9312.5,857.0,0.09201696462124873,0,0,0.0,-1190.7714285714287,0
24839,200000.0,1,1,2,28,0,0,0,0,0,2,42215.0,44597.0,51023.0,56627.0,60693.0,59596.0,3092.0,7518.0,7122.0,5627.0,0.0,2741.0,0,6896.551724137931,52458.5,4350.0,0.08292111057101192,1,2,0.3333333333333333,4022.7714285714274,0
24840,30000.0,1,2,2,38,0,0,0,0,0,0,21697.0,22834.0,24459.0,25361.0,27011.0,27655.0,1500.0,2000.0,1350.0,2000.0,1000.0,1500.0,0,769.2307692307693,24836.166666666668,1558.3333333333333,0.06274199284674177,0,0,0.0,1234.9428571428568,1
24841,160000.0,1,1,2,46,-1,-1,-1,-1,-1,-1,1338.0,711.0,1941.0,1052.0,2004.0,931.0,711.0,1945.0,1052.0,2004.0,931.0,1499.0,0,3404.255319148936,1329.5,1357.0,1.0199173243141677,0,-1,-1.0,27.285714285714292,2
24842,370000.0,1,2,2,36,0,0,0,0,2,0,47269.0,43531.0,59801.0,53925.0,30534.0,23618.0,2000.0,20000.0,8000.0,0.0,1000.0,0.0,0,10000.0,43113.0,5166.666666666667,0.11983733048816317,1,2,0.3333333333333333,-4660.6285714285705,1
24843,380000.0,1,2,1,43,0,-1,-1,0,0,0,112118.0,96297.0,243301.0,259176.0,47494.0,129274.0,96778.0,243301.0,21066.0,2137.0,110000.0,50110.0,0,8636.363636363636,147943.33333333334,87232.0,0.5896271795923241,0,0,-0.3333333333333333,-1278.6857142857125,2
24844,210000.0,1,3,2,37,-1,-1,-1,-1,-1,-1,53748.0,98002.0,10347.0,20198.0,2960.0,976.0,99737.0,11188.0,20564.0,3486.0,976.0,1060.0,0,5526.315789473684,31038.5,22835.166666666668,0.735680879739257,0,-1,-1.0,-15403.85714285714,1
24845,90000.0,1,2,2,44,1,2,2,2,2,0,36835.0,35949.0,40567.0,41604.0,40637.0,41824.0,0.0,5539.0,2000.0,0.0,2000.0,3000.0,0,2000.0,39569.333333333336,2089.8333333333335,0.052813134418882836,5,2,1.5,1144.171428571429,2
24846,210000.0,1,2,1,42,-1,-1,-1,-1,-1,-1,3096.0,5260.0,3298.0,2972.0,975.0,3441.0,5260.0,3298.0,2972.0,975.0,3441.0,1666.0,0,4883.720930232558,3173.6666666666665,2935.3333333333335,0.9246115077698447,0,-1,-1.0,-327.3142857142857,2
24847,120000.0,1,1,2,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3870.967741935484,0.0,0.0,0.0,1,1,-1.5,0.0,0
24848,500000.0,1,1,1,46,-1,-1,-1,0,0,0,46178.0,56570.0,117102.0,159284.0,112078.0,136341.0,57498.0,120899.0,101500.0,30418.0,80668.0,50384.0,0,10638.297872340425,104592.16666666667,73561.16666666667,0.7033075774548688,0,0,-0.5,18843.457142857143,2
24849,390000.0,1,2,1,48,0,0,0,0,0,0,32708.0,34849.0,34370.0,4968.0,5595.0,5318.0,3000.0,1500.0,1000.0,1004.0,2003.0,5407.0,0,7959.183673469388,19634.666666666668,2319.0,0.11810141409340146,0,0,0.0,-7260.4,2
24850,310000.0,1,1,2,32,-2,-2,-2,-2,-2,-2,8242.0,32447.0,17314.0,8639.0,12862.0,4553.0,32617.0,17417.0,8702.0,12926.0,4575.0,1990.0,0,9393.939393939394,14009.5,13037.833333333334,0.9305758776155979,0,-2,-2.0,-2453.571428571429,1
24851,280000.0,1,1,1,32,0,0,0,0,0,0,284556.0,265099.0,270705.0,278771.0,283434.0,259699.0,9500.0,10750.0,12500.0,11000.0,9600.0,9200.0,0,8484.848484848484,273710.6666666667,10425.0,0.038087525193786644,0,0,0.0,-1748.9714285714333,1
24852,200000.0,1,1,1,41,-1,-1,-1,2,0,-1,1980.0,1802.0,5647.0,3604.0,1802.0,1802.0,1802.0,5647.0,0.0,0.0,1802.0,3829.0,0,4761.9047619047615,2772.8333333333335,2180.0,0.7859160007210239,1,2,-0.3333333333333333,-83.79999999999988,2
24853,50000.0,1,2,1,38,0,0,2,0,0,2,32669.0,35917.0,35063.0,36176.0,38269.0,37521.0,3800.0,0.0,2000.0,3000.0,0.0,3200.0,0,1282.051282051282,35935.833333333336,2000.0,0.055653206320349126,2,2,0.6666666666666666,926.5428571428567,1
24854,500000.0,1,2,1,42,-1,-1,-1,-1,-1,-1,17360.0,13170.0,10697.0,19757.0,5158.0,43859.0,13222.0,10758.0,19883.0,5180.0,44064.0,41450.0,0,11627.906976744185,18333.5,22426.166666666668,1.223167616606216,0,-1,-1.0,3357.6857142857134,2
24855,30000.0,1,2,2,49,0,0,0,0,0,0,29893.0,28289.0,24572.0,23448.0,21919.0,20756.0,1697.0,1505.0,1305.0,1000.0,1000.0,819.0,0,600.0,24812.833333333332,1221.0,0.049206423836166656,0,0,0.0,-1883.3999999999992,2
24856,50000.0,1,2,2,35,0,0,0,0,0,0,49986.0,46720.0,48166.0,49167.0,26032.0,26235.0,23800.0,2200.0,2150.0,1000.0,1000.0,1000.0,1,1388.888888888889,41051.0,5191.666666666667,0.1264656208386112,0,0,0.0,-5137.657142857145,1
24857,210000.0,1,2,2,47,-2,-2,-2,-2,-2,-2,-163.0,-163.0,-163.0,-65167.0,-168.0,2999.0,0.0,0.0,5530.0,84332.0,21500.0,30000.0,1,4375.0,-10470.833333333334,23560.333333333332,-2.250306435950906,0,-2,-2.0,-1405.9714285714279,2
24858,150000.0,1,1,1,41,-2,-2,-1,2,-1,-1,0.0,0.0,6785.0,6572.0,1800.0,0.0,0.0,6785.0,0.0,1808.0,0.0,0.0,0,3571.4285714285716,2526.1666666666665,1432.1666666666667,0.5667084350062653,1,2,-0.8333333333333334,148.19999999999993,2
24859,230000.0,1,2,1,36,0,0,0,0,0,0,218205.0,217665.0,201440.0,192978.0,110055.0,100857.0,7859.0,7750.0,6246.0,2500.0,2600.0,1300.0,0,6216.216216216216,173533.33333333334,4709.166666666667,0.027136800978864895,0,0,0.0,-26229.485714285736,1
24860,200000.0,1,1,2,38,-1,-1,-1,-1,-2,-2,1488.0,4242.0,8235.0,0.0,0.0,0.0,4246.0,8511.0,0.0,0.0,0.0,2401.0,0,5128.205128205128,2327.5,2526.3333333333335,1.0849617063918118,0,-1,-1.3333333333333333,-811.4571428571428,1
24861,200000.0,1,1,2,38,-1,-1,-1,-1,-1,2,3810.0,3056.0,8519.0,776.0,5335.0,4536.0,3063.0,8568.0,776.0,5335.0,0.0,664.0,0,5128.205128205128,4338.666666666667,3067.6666666666665,0.7068899301021583,1,2,-0.5,77.82857142857151,1
24862,330000.0,1,2,1,38,0,0,0,0,0,0,179935.0,177959.0,175259.0,153562.0,157072.0,158516.0,8000.0,6000.0,5600.0,6000.0,6000.0,6000.0,1,8461.538461538461,167050.5,6266.666666666667,0.03751338160188126,0,0,0.0,-5470.085714285708,1
24863,70000.0,1,2,1,37,0,0,0,0,0,0,68144.0,69548.0,70985.0,64905.0,48542.0,48525.0,2538.0,2607.0,2137.0,1714.0,1751.0,2153.0,0,1842.1052631578948,61774.833333333336,2150.0,0.03480325369953191,0,0,0.0,-4776.942857142863,1
24864,100000.0,1,2,1,41,-1,-1,-1,-1,0,0,91.0,949.0,3079.0,6427.0,6558.0,0.0,957.0,3079.0,6427.0,131.0,0.0,0.0,1,2380.9523809523807,2850.6666666666665,1765.6666666666667,0.6191700759789597,0,0,-0.6666666666666666,563.4285714285714,2
24865,130000.0,1,2,1,34,0,0,0,0,0,0,129998.0,132880.0,128615.0,130553.0,100976.0,96560.0,6543.0,6700.0,6050.0,4040.0,3700.0,3562.0,0,3714.285714285714,119930.33333333333,5099.166666666667,0.04251738494805361,0,0,0.0,-7456.11428571428,1
24866,90000.0,1,2,2,35,-1,-1,3,2,-1,-1,941.0,3008.0,1882.0,941.0,266.0,-675.0,3008.0,200.0,0.0,266.0,0.0,3264.0,1,2500.0,1060.5,1123.0,1.0579368817710786,2,3,0.16666666666666666,-492.77142857142854,1
24867,150000.0,1,1,1,36,1,-2,-2,-2,-1,-1,0.0,-316.0,-632.0,-1264.0,316.0,782.0,0.0,0.0,0.0,1580.0,782.0,638.0,0,4054.054054054054,-185.66666666666666,500.0,-2.7075812274368234,1,1,-1.1666666666666667,147.8285714285714,1
24868,230000.0,1,2,1,35,0,0,0,0,0,-1,22472.0,20911.0,24408.0,8747.0,-1231.0,4771.0,1330.0,5000.0,3060.0,91.0,6002.0,0.0,0,6388.888888888889,13346.333333333334,2580.5,0.1933344987762849,0,0,-0.16666666666666666,-4874.057142857141,1
24869,80000.0,1,1,2,38,-1,0,0,0,0,0,21788.0,32562.0,23346.0,18361.0,10434.0,7387.0,16445.0,1482.0,1011.0,8.0,111.0,3509.0,0,2051.2820512820513,18979.666666666668,3761.0,0.19814899371290084,0,0,-0.16666666666666666,-4096.4,1
24870,100000.0,1,2,1,36,0,0,0,0,0,0,66470.0,36825.0,76561.0,39434.0,48351.0,20800.0,2000.0,3000.0,4200.0,22000.0,1200.0,0.0,0,2702.7027027027025,48073.5,5400.0,0.11232566121332516,0,0,0.0,-6597.114285714286,1
24871,170000.0,1,1,1,37,0,0,0,0,0,0,187146.0,175347.0,181490.0,169608.0,163255.0,168395.0,6500.0,9000.0,7000.0,3500.0,7000.0,5000.0,1,4473.684210526316,174206.83333333334,6333.333333333333,0.036355043353389196,0,0,0.0,-4054.657142857127,1
24872,310000.0,1,1,1,43,-1,2,-1,-1,-1,-1,2432.0,261.0,2745.0,-626.0,110.0,-154.0,0.0,4000.0,0.0,1000.0,0.0,0.0,0,7045.454545454545,794.6666666666666,833.3333333333334,1.0473397570171765,1,2,-0.5,-478.6857142857141,2
24873,160000.0,1,2,2,36,-1,-1,-1,-1,-1,-1,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0,4324.324324324324,735.0,735.0,0.998641304347826,0,-1,-1.0,-1.463843175326143e-14,1
24874,70000.0,1,2,1,36,2,2,2,2,2,2,30809.0,30015.0,32928.0,32100.0,34557.0,35357.0,0.0,3400.0,0.0,3000.0,1500.0,1500.0,1,1891.8918918918919,32627.666666666668,1566.6666666666667,0.048015037901232044,6,2,2.0,1015.3714285714262,1
24875,500000.0,1,1,1,37,0,0,0,0,0,0,62053.0,46888.0,50783.0,53204.0,56946.0,58394.0,75840.0,5000.0,5012.0,10000.0,5000.0,10000.0,0,13157.894736842105,54711.333333333336,18475.333333333332,0.3376813271839987,0,0,0.0,408.5714285714291,1
24876,50000.0,1,2,1,46,0,0,-2,-2,-1,0,51400.0,0.0,0.0,0.0,50108.0,50765.0,0.0,0.0,0.0,50108.0,2363.0,390.0,0,1063.8297872340424,25378.833333333332,8810.166666666666,0.34713256588236063,0,0,-0.8333333333333334,4204.257142857142,2
24877,410000.0,1,2,1,46,2,2,2,2,2,0,71532.0,73643.0,72083.0,76603.0,74964.0,76370.0,3700.0,0.0,6147.0,0.0,2577.0,2747.0,1,8723.404255319148,74199.16666666667,2528.5,0.03407674286445897,5,2,1.6666666666666667,933.5142857142785,2
24878,120000.0,1,1,2,32,0,0,0,0,2,0,120792.0,87675.0,122177.0,120667.0,47880.0,49629.0,20137.0,50053.0,29377.0,0.0,30000.0,984.0,0,3636.3636363636365,91470.0,21758.5,0.23787320571547266,1,2,0.3333333333333333,-13620.285714285712,1
24879,20000.0,1,1,2,30,-1,-1,3,2,0,0,323.0,24910.0,22469.0,21780.0,20363.0,20199.0,26703.0,0.0,0.0,1000.0,800.0,1000.0,1,645.1612903225806,18340.666666666668,4917.166666666667,0.2680872330758746,2,3,0.5,2430.0,0
24880,310000.0,1,2,1,40,-1,0,0,0,0,0,12295.0,13440.0,30944.0,31594.0,30454.0,29246.0,2000.0,20000.0,2000.0,2000.0,2000.0,210759.0,0,7560.975609756098,24662.166666666668,39793.166666666664,1.6134654241480209,0,0,-0.16666666666666666,3898.485714285713,1
24881,90000.0,1,2,1,36,0,0,0,-2,-2,-2,24489.0,23303.0,12957.0,4755.0,9176.0,10376.0,1527.0,12957.0,4755.0,9296.0,1200.0,0.0,0,2432.4324324324325,14176.0,4955.833333333333,0.34956854999882436,0,0,-1.0,-3461.3714285714273,1
24882,200000.0,1,1,1,43,0,0,0,0,0,0,145901.0,144678.0,140804.0,136437.0,135253.0,134629.0,5216.0,5090.0,5014.0,5009.0,4844.0,5002.0,0,4545.454545454545,139617.0,5029.166666666667,0.036020904658902626,0,0,0.0,-2542.914285714287,2
24883,360000.0,1,1,2,30,-1,-1,-1,0,0,0,10821.0,5559.0,3272.0,13756.0,12852.0,20893.0,5586.0,3364.0,13132.0,10034.0,16104.0,14348.0,0,11612.90322580645,11192.166666666666,10428.0,0.9316398397832011,0,0,-0.5,2363.5142857142846,0
24884,350000.0,1,1,2,29,0,0,0,0,-2,-2,16476.0,21256.0,25750.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0,11666.666666666666,10580.333333333334,1666.6666666666667,0.15751008064516128,0,0,-0.6666666666666666,-4911.371428571426,0
24885,20000.0,1,2,1,34,0,0,2,3,2,0,14950.0,16446.0,19844.0,19162.0,18704.0,19226.0,2065.0,3398.0,0.0,0.0,780.0,18010.0,0,571.4285714285714,18055.333333333332,4042.1666666666665,0.22386420277280364,3,3,1.1666666666666667,784.9142857142857,1
24886,260000.0,1,1,1,37,-2,-2,-2,-2,-2,-2,5275.0,-200.0,-200.0,2515.0,0.0,20532.0,0.0,0.0,2715.0,0.0,20532.0,0.0,0,6842.105263157895,4653.666666666667,3874.5,0.8323904325408192,0,-2,-2.0,2274.2857142857133,1
24887,110000.0,1,2,1,42,0,0,0,0,0,-1,108227.0,107529.0,108483.0,73177.0,51043.0,60581.0,4200.0,4306.0,1662.0,1170.0,60604.0,5000.0,1,2558.139534883721,84840.0,12823.666666666666,0.15114940496536658,0,0,-0.16666666666666666,-12656.971428571434,2
24888,140000.0,1,1,2,32,0,0,0,0,2,0,90590.0,97047.0,102468.0,114718.0,111387.0,116399.0,8000.0,7000.0,15500.0,0.0,7000.0,7000.0,0,4242.424242424242,105434.83333333333,7416.666666666667,0.07034294159955108,1,2,0.3333333333333333,5266.14285714286,1
24889,310000.0,1,3,2,34,0,0,0,0,0,0,263685.0,190484.0,178753.0,166942.0,140659.0,145379.0,8000.0,6650.0,6000.0,6000.0,7000.0,6000.0,0,8857.142857142857,180983.66666666666,6608.333333333333,0.03651322211458061,0,0,0.0,-21509.02857142857,1
24890,170000.0,1,2,1,40,0,0,0,2,2,2,148211.0,149659.0,155442.0,162471.0,158294.0,166836.0,5400.0,8200.0,11400.0,0.0,10800.0,0.0,0,4146.341463414634,156818.83333333334,5966.666666666667,0.03804790848096382,3,2,1.0,3601.6857142857175,1
24891,80000.0,1,1,2,30,0,0,2,2,2,2,76539.0,21644.0,17427.0,67659.0,63815.0,48670.0,3510.0,41.0,65007.0,53.0,3228.0,0.0,0,2580.6451612903224,49292.333333333336,11973.166666666666,0.2428962672437111,4,2,1.3333333333333333,1068.5714285714291,0
24892,410000.0,1,2,1,46,-1,-1,-1,-1,-1,-1,5135.0,2916.0,13379.0,5165.0,5034.0,3089.0,2916.0,13379.0,5180.0,5851.0,3089.0,6271.0,0,8723.404255319148,5786.333333333333,6114.333333333333,1.0565027070613984,0,-1,-1.0,-345.4285714285716,2
24893,130000.0,1,2,2,38,0,0,0,0,2,0,16657.0,17874.0,18776.0,20858.0,20225.0,21396.0,1500.0,1500.0,2400.0,0.0,1500.0,1500.0,0,3333.3333333333335,19297.666666666668,1400.0,0.07254387177007046,1,2,0.3333333333333333,937.9999999999991,1
24894,260000.0,1,1,1,39,0,0,0,0,0,0,5992.0,7000.0,8024.0,9185.0,9384.0,9426.0,1116.0,1140.0,1301.0,500.0,341.0,343.0,0,6500.0,8168.5,790.1666666666666,0.09672154558622519,0,0,0.0,728.0857142857138,1
24895,500000.0,1,1,2,40,-1,-1,-1,0,-1,-1,2594.0,1184.0,17740.0,36657.0,2631.0,26231.0,1190.0,17840.0,36639.0,2644.0,26363.0,35908.0,0,12195.121951219513,14506.166666666666,20097.333333333332,1.3853382810794665,0,0,-0.8333333333333334,4041.228571428569,1
24896,160000.0,1,2,1,43,-2,-2,-2,-2,-2,-2,390.0,780.0,0.0,780.0,390.0,930.0,780.0,0.0,780.0,390.0,930.0,0.0,0,3636.3636363636365,545.0,480.0,0.8791208791208791,0,-2,-2.0,66.0,2
24897,180000.0,1,2,1,33,0,0,0,0,0,0,37565.0,36877.0,36862.0,34337.0,33524.0,35223.0,3006.0,3007.0,3002.0,3000.0,3000.0,2003.0,0,5294.117647058823,35731.333333333336,2836.3333333333335,0.07937722137746392,0,0,0.0,-694.1142857142873,1
24898,70000.0,1,3,2,34,0,0,0,0,0,0,53972.0,23149.0,23968.0,25559.0,26134.0,26715.0,1700.0,1500.0,2000.0,1000.0,1000.0,2000.0,0,2000.0,29916.166666666668,1533.3333333333333,0.05125262530431246,0,0,0.0,-3592.542857142855,1
24899,50000.0,1,2,2,35,-1,-1,-1,-1,-1,-1,1000.0,14300.0,17820.0,3800.0,2241.0,12241.0,14300.0,17820.0,3800.0,2241.0,12500.0,0.0,0,1388.888888888889,8567.0,8443.5,0.9854691876750701,0,-1,-1.0,171.6571428571423,1
24900,90000.0,1,1,2,32,2,0,0,0,0,0,63632.0,131132.0,66940.0,68332.0,70169.0,66709.0,3000.0,2431.0,2506.0,3000.0,2950.0,4000.0,1,2727.2727272727275,77819.0,2981.1666666666665,0.038308489677032466,1,2,0.3333333333333333,-4746.057142857145,1
24901,210000.0,1,2,2,32,0,0,0,0,0,0,137264.0,102545.0,94692.0,70484.0,36308.0,33201.0,3664.0,3900.0,2868.0,3000.0,2000.0,2000.0,1,6363.636363636364,79082.33333333333,2905.3333333333335,0.03673761854583773,0,0,0.0,-21235.257142857135,1
24902,210000.0,1,5,1,31,2,0,0,0,0,-1,195615.0,199825.0,124788.0,126946.0,93925.0,-285.0,9234.0,5185.0,4900.0,4526.0,21787.0,152951.0,0,6562.5,123469.0,33097.166666666664,0.26805836775465025,1,2,0.16666666666666666,-37001.20000000002,1
24903,360000.0,1,2,1,32,-1,-1,-1,0,0,-1,942.0,3670.0,33148.0,33829.0,16555.0,7090.0,3678.0,33148.0,1287.0,413.0,7127.0,1193.0,0,10909.09090909091,15872.333333333334,7807.666666666667,0.4918731625367493,0,0,-0.6666666666666666,2002.171428571428,1
24904,280000.0,1,1,2,30,0,0,0,0,0,0,100740.0,104055.0,106380.0,112596.0,114235.0,117232.0,5000.0,4000.0,8000.0,5000.0,5000.0,18000.0,0,9032.258064516129,109206.33333333333,7500.0,0.06867670669246877,0,0,0.0,3406.1714285714243,0
24905,160000.0,1,1,2,31,0,0,0,0,0,0,108179.0,110217.0,107420.0,111123.0,111795.0,114136.0,3866.0,3899.0,5489.0,4005.0,4145.0,4161.0,0,5000.0,110478.33333333333,4260.833333333333,0.03856679077233147,0,0,0.0,1092.0571428571423,1
24906,200000.0,1,2,1,32,-1,-1,-1,-1,-1,-1,3254.0,1988.0,2780.0,3107.0,6687.0,24524.0,1998.0,2795.0,3117.0,6700.0,24538.0,2797.0,0,6060.606060606061,7056.666666666667,6990.833333333333,0.9905303924809898,0,-1,-1.0,3450.685714285713,1
24907,50000.0,1,2,2,32,5,4,3,2,0,0,46750.0,45734.0,44741.0,43562.0,44039.0,45008.0,0.0,0.0,0.0,1262.0,1358.0,1275.0,0,1515.1515151515152,44972.333333333336,649.1666666666666,0.014434479691669135,4,5,2.3333333333333335,-427.8285714285714,1
24908,400000.0,1,3,1,33,0,0,2,0,0,0,2487.0,4708.0,2192.0,11111.0,5675.0,5071.0,4009.0,6.0,10248.0,4721.0,4114.0,1855.0,1,11764.70588235294,5207.333333333333,4158.833333333333,0.798496,1,2,0.3333333333333333,706.8571428571424,1
24909,210000.0,1,1,2,32,-2,-2,-2,-2,-2,-1,918.0,1144.0,3977.0,5365.0,789.0,1086.0,1146.0,3988.0,5381.0,791.0,1088.0,948.0,0,6363.636363636364,2213.1666666666665,2223.6666666666665,1.0042905532555513,0,-1,-1.8333333333333333,33.22857142857147,1
24910,440000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,2380.0,1750.0,4697.0,7502.0,2249.0,4532.0,1750.0,4697.0,7502.0,2249.0,4532.0,101750.0,0,12941.176470588236,3851.6666666666665,20413.333333333332,5.298494549229971,0,-2,-2.0,430.34285714285704,1
24911,380000.0,1,3,1,34,-1,-1,-1,-1,-1,-1,4539.0,4119.0,4686.0,2363.0,2416.0,4718.0,4131.0,4700.0,2382.0,2423.0,4732.0,2353.0,0,10857.142857142857,3806.8333333333335,3453.5,0.9069462073795246,0,-1,-1.0,-186.77142857142888,1
24912,120000.0,1,1,2,33,0,0,0,0,0,0,8578.0,6492.0,8268.0,6672.0,11724.0,4642.0,5502.0,7921.0,5700.0,10834.0,4000.0,3500.0,0,3529.4117647058824,7729.333333333333,6242.833333333333,0.8075762149109569,0,0,0.0,-159.42857142857116,1
